timestamp,user_id,query_info,query_type,hour,day_of_week,month,day_of_month,IsOutsideWorkHours,IsWeekend,NightShift,op_DELETE,op_INSERT,op_UPDATE,frekuensi_aktivitas_per_user,jumlah_tipe_operasi_unik,rasio_operasi_modifikasi,pola_waktu_akses
2025-01-04 09:53:50,7.0,192.168.1.6 insert into temporary_resep values(|0|NITROKAF FORTE|2 X 1 SESUDAH MAKAN|60|Kapsul|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,9,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 09:45:08,7.0,192.168.1.6 update tampjurnal set kredit=kredit+'241440.0' where kd_rek='117004',UPDATE,9,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 17:11:00,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='0000801' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,17,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 16:00:30,1.0,"192.168.1.14 update mutasi_berkas set status='Sudah Kembali',kembali=now() where no_rawat='2025/01/04/000041'",UPDATE,16,5,1,4,0,1,0,False,False,True,544,3,1.0,1.5917699106279328
2025-01-04 17:18:12,8.0,"192.168.1.35 update mutasi_berkas set status='Sudah Diterima',diterima=now() where no_rawat='2025/01/04/000053'",UPDATE,17,5,1,4,0,1,0,False,False,True,252,3,1.0,1.3310250841422273
2025-01-04 17:39:15,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-04|17:39:14|2025/01/04/000051|000223|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,17,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 16:27:04,7.0,"192.168.1.6 insert into temporary_bayar_ralan values('22','PPN',':','','','','','0','Tagihan','00007','','','','','','','','')",INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 16:40:43,7.0,192.168.1.6 insert into temporary_resep values(|6|BETAHISTINE |3 X 1 SESUDAH MAKAN|20|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 16:40:56,7.0,192.168.1.6 insert into temporary_resep values(|3|NATRIUM DIKLOFENAK 25 mg|2 X 1 SESUDAH MAKAN|14|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:10:32,7.0,192.168.1.6 insert into resep_dokter values(|202501040039|000240|10.0|2 X 1 SESUDAH MAKAN),INSERT,17,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:48:41,8.0,192.168.1.35 update resume_pasien set kd_diagnosa_sekunder2=? |I82.2|2025/01/04/000007 where no_rawat=?,UPDATE,14,5,1,4,0,1,0,False,False,True,252,3,1.0,1.3310250841422273
2025-01-04 17:37:34,7.0,192.168.1.6 insert into rawat_jl_dr values(|2025/01/04/000051|RJ24571|00001|2025-01-04|17:37:34|50000.0|0.0|50000.0|0.0|0.0|50000.0),INSERT,17,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 15:12:36,1.0,192.168.1.14 insert into resep_dokter values(|202501040018|000236|17.0|1 X 1 (PAGI) SESUDAH MAKA),INSERT,15,5,1,4,0,1,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-04 14:46:56,9.0,"192.168.1.31 insert into antripoli values('00001','U0012','1','2025/01/04/000016')",INSERT,14,5,1,4,0,1,0,False,True,False,251,3,1.0,1.482670144358519
2025-01-04 16:11:45,7.0,"192.168.1.6 insert into temporary_bayar_ralan values('26','TOTAL TAGIHAN',':','','','','','489.108','Tagihan','00007','','','','','','','','')",INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:40:31,7.0,192.168.1.6 insert into resep_dokter values(|202501040008|0000801|30.0|2 X 1 SESUDAH MAKAN),INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 09:53:35,7.0,192.168.1.6 insert into temporary_resep values(|2|CANDESARTAN 8 MG|1 X 1/2 MALAM SESUDAH MAKAN|15|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,9,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 15:56:44,7.0,"192.168.1.6 insert into tampjurnal values('117003','PIUTANG BPJS','434241.0','0')",INSERT,15,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:18:26,7.0,"192.168.1.6 insert into tampjurnal values('420100','Pendapatan Tindakan Rawat Inap','0','90000.0')",INSERT,17,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 16:28:41,7.0,192.168.1.6 delete from tampjurnal,DELETE,16,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 14:13:21,1.0,192.168.1.14 insert into resep_dokter values(|202501040001|000235|20.0|3 X 1 SESUDAH MAKAN),INSERT,14,5,1,4,0,1,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-04 16:02:36,7.0,"192.168.1.6 insert into tampjurnal values('550106','HPP Persediaan Obat Rawat Jalan','298760.0','0')",INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:25:10,7.0,192.168.1.6 insert into resep_dokter values(|202501040045|000208|30.0|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,17,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 15:25:38,7.0,192.168.1.6 update gudangbarang set stok=stok-'10.0' where kode_brng='000315' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,15,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 09:54:25,7.0,192.168.1.6 insert into temporary_resep values(|5|ALLUPURINOL 300 MG|1 X 1 (PAGI) SESUDAH MAKAN|30|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,9,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 16:12:24,7.0,192.168.1.6 delete from antriapotek2,DELETE,16,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 14:31:00,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-04|14:31:00|2025/01/04/000004|000025|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:26:15,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-04|14:26:15|2025/01/04/000003|000025|2968.0|3710.0|30.0|0|0|111300|Ralan|AP||),INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:28:25,5.0,192.168.1.28 delete from antriapotek3,DELETE,17,5,1,4,0,1,0,True,False,False,122,2,1.0,1.234715522878037
2025-01-04 17:41:55,7.0,192.168.1.6 update gudangbarang set stok=stok-'7.0' where kode_brng='B000001004' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,17,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 17:36:47,7.0,"192.168.1.6 insert into tampjurnal values('550106','HPP Persediaan Obat Rawat Jalan','183020.0','0')",INSERT,17,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 15:36:57,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-04|15:36:57|2025/01/04/000030|000209|2 X 1 SESUDAH MAKAN),INSERT,15,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:29:17,7.0,192.168.1.6 insert into rawat_jl_dr values(|2025/01/04/000004|RJ24571|00001|2025-01-04|14:29:16|50000.0|0.0|50000.0|0.0|0.0|50000.0),INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:12:28,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000228' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,17,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 15:55:19,9.0,192.168.1.31 insert into antrilabpk values('1'),INSERT,15,5,1,4,0,1,0,False,True,False,251,3,1.0,1.482670144358519
2025-01-04 14:35:41,10.0,"192.168.1.7 insert into bridging_surat_kontrol_bpjs values(|0055S0010125V000114|2025-01-04|0055S0010125K000077|2025-02-05|23999|dr. Rita Daniati, Sp.JP|JAN|JANTUNG DAN PEMBULUH DARAH)",INSERT,14,5,1,4,0,1,0,False,True,False,228,3,1.0,2.49256952798578
2025-01-04 15:28:35,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='0000801' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,15,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 17:27:15,5.0,192.168.1.28 delete from bukti_penyerahan_resep_obat where no_resep='202501040043',DELETE,17,5,1,4,0,1,0,True,False,False,122,2,1.0,1.234715522878037
2025-01-04 17:25:44,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000208' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,17,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 16:35:56,7.0,192.168.1.6 insert into temporary_resep values(|2|SIMVASTATIN 20 MG|1 X 1 (MALAM) SESUDAH MAKAN|30|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:41:55,7.0,192.168.1.6 update gudangbarang set stok=stok-'14.0' where kode_brng='000273' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,17,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 14:20:27,7.0,192.168.1.6 insert into resep_dokter values(|202501040003|000240|10.0|2 X 1 SESUDAH MAKAN),INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:26:15,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='000025' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,14,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 16:30:03,7.0,192.168.1.6 delete from tampjurnal,DELETE,16,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 16:30:23,7.0,"192.168.1.6 insert into tampjurnal values('117003','PIUTANG BPJS','389667.0','0')",INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:14:42,8.0,192.168.1.35 insert into diagnosa_pasien values(|2025/01/04/000049|I11.9|Ralan|4|Lama),INSERT,17,5,1,4,0,1,0,False,True,False,252,3,1.0,1.3310250841422273
2025-01-04 15:32:06,1.0,192.168.1.14 insert into resep_dokter values(|202501040025|000235|20.0|3 X 1 SESUDAH MAKAN),INSERT,15,5,1,4,0,1,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-04 16:40:43,7.0,192.168.1.6 delete from temporary_resep where temp37='192.168.1.6',DELETE,16,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 16:31:42,7.0,"192.168.1.6 insert into temporary_bayar_ralan values('20','TOTAL TAGIHAN',':','','','','','145.694','Tagihan','00007','','','','','','','','')",INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 15:47:47,8.0,192.168.1.35 update resume_pasien set kd_diagnosa_sekunder=? |I20.8|2025/01/04/000008 where no_rawat=?,UPDATE,15,5,1,4,0,1,0,False,False,True,252,3,1.0,1.3310250841422273
2025-01-04 17:22:55,10.0,"192.168.1.7 insert into bridging_surat_kontrol_bpjs values(|0055S0010125V000145|2025-01-04|0055S0010125K000105|2025-02-05|23999|dr. Rita Daniati, Sp.JP|JAN|JANTUNG DAN PEMBULUH DARAH)",INSERT,17,5,1,4,0,1,0,False,True,False,228,3,1.0,2.49256952798578
2025-01-04 16:36:15,7.0,192.168.1.6 delete from temporary_resep where temp37='192.168.1.6',DELETE,16,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 17:20:23,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-04|17:20:23|2025/01/04/000044|000315|BILA PUSING),INSERT,17,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:17:09,7.0,192.168.1.6 delete from resep_dokter_racikan where no_resep='202501040002',DELETE,14,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 15:10:47,8.0,192.168.1.35 update resume_pasien set kd_diagnosa_sekunder2=? |I25.1|2025/01/04/000014 where no_rawat=?,UPDATE,15,5,1,4,0,1,0,False,False,True,252,3,1.0,1.3310250841422273
2025-01-04 14:24:43,7.0,192.168.1.6 insert into resep_dokter values(|202501040004|000236|30.0|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:27:17,1.0,"192.168.1.14 update mutasi_berkas set status='Sudah Kembali',kembali=now() where no_rawat='2025/01/04/000004'",UPDATE,14,5,1,4,0,1,0,False,False,True,544,3,1.0,1.5917699106279328
2025-01-04 16:11:27,7.0,192.168.1.6 delete from temporary_tambahan_potongan where no_rawat='2025/01/04/000018',DELETE,16,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 16:23:44,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-04|16:23:44|2025/01/04/000035|000417|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:36:47,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-04|17:36:46|2025/01/04/000050|000117|2 X 1 SESUDAH MAKAN),INSERT,17,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 16:30:03,7.0,"192.168.1.6 insert into tampjurnal values('117003','PIUTANG BPJS','231360.0','0')",INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:25:29,7.0,"192.168.1.6 insert into tampjurnal values('520308','Beban Jasa Sarana Tindakan Ralan','90000.0','0')",INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:16:05,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-04|17:16:05|2025/01/04/000043|000315|200.0|250.0|20.0|0|0|5000|Ralan|AP||),INSERT,17,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 15:56:02,7.0,"192.168.1.6 insert into temporary_bayar_ralan values('30','TAGIHAN + PPN',':','','','','','272.112','Tagihan','00007','','','','','','','','')",INSERT,15,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 15:55:05,1.0,"192.168.1.14 insert into pemeriksaan_ralan values(|2025/01/04/000040|2025-01-04|15:55:13|36,1|148/64|83||||94||Compos Mentis|Kaki kebas|TD: 148/64, HR: 83, SPO2: 94%||||APS CAD POST PTCA|||00001)",INSERT,15,5,1,4,0,1,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-04 17:16:34,5.0,192.168.1.28 delete from bukti_penyerahan_resep_obat where no_resep='202501040039',DELETE,17,5,1,4,0,1,0,True,False,False,122,2,1.0,1.234715522878037
2025-01-04 14:20:54,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-04|14:20:53|2025/01/04/000001|000235|3 X 1 SESUDAH MAKAN),INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 15:36:19,7.0,192.168.1.6 insert into resep_dokter values(|202501040025|000033|30.0|1 X 1 (MALAM) SESUDAH MAKAN),INSERT,15,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 16:34:21,7.0,192.168.1.6 delete from temporary_tambahan_potongan where no_rawat='2025/01/04/000039',DELETE,16,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 15:06:55,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-04|15:06:54|2025/01/04/000010|000228|1 X1 SELANG HARI),INSERT,15,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 16:11:10,7.0,192.168.1.6 delete from temporary_bayar_ralan where temp9='00007',DELETE,16,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 16:29:30,7.0,"192.168.1.6 insert into tampjurnal values('115010','Persediaan Obat Rawat Jalan','6475.0','0')",INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:27:17,1.0,192.168.1.14 update reg_periksa set stts=? |Sudah|2025/01/04/000004 where no_rawat=?,UPDATE,14,5,1,4,0,1,0,False,False,True,544,3,1.0,1.5917699106279328
2025-01-04 14:38:25,10.0,"192.168.1.7 insert ignore into kelurahan values(?,?) |0|-",INSERT,14,5,1,4,0,1,0,False,True,False,228,3,1.0,2.49256952798578
2025-01-04 17:00:24,1.0,192.168.1.14 insert into resep_dokter values(|202501040038|000408|10.0|2X1),INSERT,17,5,1,4,0,1,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-04 15:38:44,7.0,192.168.1.6 delete from tampjurnal,DELETE,15,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 15:38:44,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-04|15:38:44|2025/01/04/000031|000417|1820.0|2275.0|30.0|0|0|68250|Ralan|AP||),INSERT,15,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:38:24,7.0,192.168.1.6 insert into resep_dokter values(|202501040007|000245|14.0|2 X 1 SESUDAH MAKAN),INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 15:02:53,1.0,192.168.1.14 insert into resep_dokter values(|202501040015|B000001026|30.0|1 X 1 (MALAM) SEBELUM MAKAN),INSERT,15,5,1,4,0,1,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-04 16:12:35,7.0,"192.168.1.6 insert into tampjurnal values('420108','Pendapatan Obat Rawat Jalan','0','522890.0')",INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 15:25:38,7.0,192.168.1.6 update gudangbarang set stok=stok-'30.0' where kode_brng='0000801' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,15,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 15:40:44,7.0,192.168.1.6 update gudangbarang set stok=stok-'60.0' where kode_brng='000099' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,15,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 15:02:53,1.0,192.168.1.14 insert into resep_dokter values(|202501040015|000315|20.0|BILA PUSING),INSERT,15,5,1,4,0,1,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-04 16:10:37,7.0,192.168.1.6 delete from tampjurnal,DELETE,16,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 14:39:35,9.0,"192.168.1.19 insert into tampjurnal values('117004','Suspen Piutang Tindakan Ralan','50000.0','0')",INSERT,14,5,1,4,0,1,0,False,True,False,251,3,1.0,1.482670144358519
2025-01-04 15:23:01,9.0,"192.168.1.31 insert into antripoli values('00001','U0012','1','2025/01/04/000031')",INSERT,15,5,1,4,0,1,0,False,True,False,251,3,1.0,1.482670144358519
2025-01-04 16:43:43,7.0,192.168.1.6 insert into temporary_resep values(|14|SANADRYL SYRUP|3 X 1 SENDOK MAKAN|1|Botol|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:25:47,7.0,192.168.1.6 delete from resep_dokter where no_resep='202501040005',DELETE,14,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 09:55:07,7.0,192.168.1.6 insert into temporary_resep values(|2|SPIRONOLACTON 25 MG |1 X 1 (PAGI) SESUDAH MAKAN|30|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,9,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 09:54:45,7.0,192.168.1.6 insert into temporary_resep values(|0|MECOBALAMIN |2 X 1 SESUDAH MAKAN|14|Kapsul|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,9,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:16:05,7.0,192.168.1.6 update gudangbarang set stok=stok-'14.0' where kode_brng='000245' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,17,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 14:58:11,7.0,192.168.1.6 insert into temporary_resep values(|0|CONCOR 10 MG|1 X 1 (PAGI) SESUDAH MAKAN|30|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:26:15,7.0,192.168.1.6 insert into aturan_pakai values(|2025-01-04|14:26:15|2025/01/04/000003|000207|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:17:45,7.0,"192.168.1.6 insert into antriapotek2 values('202501040002','1','2025/01/04/000012')",INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:10:24,1.0,192.168.1.14 insert into resep_dokter values(|202501040041|000033|33.0|1 X 1 (MALAM) SESUDAH MAKAN),INSERT,17,5,1,4,0,1,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-04 14:40:31,7.0,192.168.1.6 insert into resep_dokter values(|202501040008|000236|60.0|2 X 1 SESUDAH MAKAN),INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 09:44:12,10.0,192.168.1.7 delete from diagnosa_pasien where no_rawat=? and kd_penyakit=? |2025/01/02/000021|J40,DELETE,9,5,1,4,0,1,0,True,False,False,228,3,1.0,2.49256952798578
2025-01-04 16:23:19,7.0,192.168.1.6 delete from resep_dokter_racikan where no_resep='202501040036',DELETE,16,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 16:04:10,7.0,192.168.1.6 insert into resep_dokter values(|202501040032|000228|30.0|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 16:41:33,7.0,192.168.1.6 insert into temporary_resep values(|12|NITROKAF|2 X 1 SESUDAH MAKAN|60|Kapsul|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 13:33:14,7.0,192.168.1.6 delete from temporary_tambahan_potongan where no_rawat='2025/01/03/000056',DELETE,13,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 17:49:25,5.0,"192.168.1.28 insert into antriapotek3 values('202501040052','1','2025/01/04/000055')",INSERT,17,5,1,4,0,1,0,False,True,False,122,2,1.0,1.234715522878037
2025-01-04 15:57:16,1.0,192.168.1.14 insert into permintaan_pemeriksaan_lab values(|PK202501040008|J000109|Belum),INSERT,15,5,1,4,0,1,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-04 16:16:17,7.0,192.168.1.6 insert into resep_dokter values(|202501040032|000228|30.0|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 15:12:43,1.0,"192.168.1.14 update mutasi_berkas set status='Sudah Kembali',kembali=now() where no_rawat='2025/01/04/000022'",UPDATE,15,5,1,4,0,1,0,False,False,True,544,3,1.0,1.5917699106279328
2025-01-04 17:08:37,1.0,192.168.1.14 insert into resep_dokter values(|202501040040|000228|30.0|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,17,5,1,4,0,1,0,False,True,False,544,3,1.0,1.5917699106279328
2025-01-04 15:01:13,1.0,192.168.1.14 update reg_periksa set stts=? |Sudah|2025/01/04/000010 where no_rawat=?,UPDATE,15,5,1,4,0,1,0,False,False,True,544,3,1.0,1.5917699106279328
2025-01-04 17:40:52,7.0,192.168.1.6 delete from resep_dokter_racikan_detail where no_resep='202501040050',DELETE,17,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 16:44:24,7.0,192.168.1.6 insert into temporary_resep values(|2|DULCOLAX|1X1 BILA SUSAH BAB|5|Tablet|||||||||||||||||||||||||||||||||192.168.1.6),INSERT,16,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 16:44:01,7.0,192.168.1.6 delete from temporary_resep where temp37='192.168.1.6',DELETE,16,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 17:17:19,9.0,192.168.1.31 delete from antripoli where kd_dokter='00001' and kd_poli='U0012',DELETE,17,5,1,4,0,1,0,True,False,False,251,3,1.0,1.482670144358519
2025-01-04 16:16:25,7.0,192.168.1.6 update gudangbarang set stok=stok-'5.0' where kode_brng='000041' and kd_bangsal='AP' and no_batch='' and no_faktur='',UPDATE,16,5,1,4,0,1,0,False,False,True,3143,3,1.0,2.116183659819645
2025-01-04 14:59:59,9.0,192.168.1.31 delete from tampjurnal,DELETE,14,5,1,4,0,1,0,True,False,False,251,3,1.0,1.482670144358519
2025-01-04 17:21:23,7.0,192.168.1.6 insert into resep_dokter values(|202501040044|000228|30.0|1 X 1 (PAGI) SESUDAH MAKAN),INSERT,17,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:02:01,7.0,"192.168.1.6 insert into tampjurnal values('211020','Utang Jasa Medik Dokter Tindakan Ralan','0','50000.0')",INSERT,17,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 14:43:23,7.0,192.168.1.6 insert into detail_pemberian_obat values(|2025-01-04|14:43:23|2025/01/04/000007|0001019|270.0|338.0|14.0|0|0|4732|Ralan|AP||),INSERT,14,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 16:18:39,7.0,192.168.1.6 delete from antriapotek2,DELETE,16,5,1,4,0,1,0,True,False,False,3143,3,1.0,2.116183659819645
2025-01-04 17:11:17,8.0,192.168.1.35 update resume_pasien set kd_diagnosa_sekunder3=? |E11.9|2025/01/04/000020 where no_rawat=?,UPDATE,17,5,1,4,0,1,0,False,False,True,252,3,1.0,1.3310250841422273
2025-01-04 15:38:44,7.0,"192.168.1.6 insert into tampjurnal values('117004','Suspen Piutang Obat Ralan','269970.0','0')",INSERT,15,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:27:58,7.0,"192.168.1.6 insert into tampjurnal values('211020','Utang Jasa Medik Dokter Tindakan Ralan','0','50000.0')",INSERT,17,5,1,4,0,1,0,False,True,False,3143,3,1.0,2.116183659819645
2025-01-04 17:20:37,5.0,192.168.1.28 delete from bukti_penyerahan_resep_obat where no_resep='202501040041',DELETE,17,5,1,4,0,1,0,True,False,False,122,2,1.0,1.234715522878037
